rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,C,linux,148614,47287,C,https://github.com/torvalds/linux,torvalds,0,2023-03-26T21:45:56Z,Linux kernel source tree
2,C,qmk_firmware,14682,31409,C,https://github.com/qmk/qmk_firmware,qmk,269,2023-03-27T10:50:08Z,Open-source keyboard firmware for Atmel AVR and Arm USB families
3,C,git,45690,24867,C,https://github.com/git/git,git,0,2023-03-27T11:17:35Z,Git Source Code Mirror - This is a publish-only repository but pull requests can be turned into patches to the mailing list via GitGitGadget (https://gitgitgadget.github.io/). Please follow Documentation/SubmittingPatches procedure for any of your improvements.
4,C,FreeRDP,8036,21982,C,https://github.com/FreeRDP/FreeRDP,FreeRDP,503,2023-03-27T08:48:49Z,FreeRDP is a free remote desktop protocol library and clients
5,C,darknet,23968,21226,C,https://github.com/pjreddie/darknet,pjreddie,1783,2023-03-22T07:48:36Z,Convolutional Neural Networks
6,C,lede,25370,18812,C,https://github.com/coolsnowwolf/lede,coolsnowwolf,519,2023-03-26T14:18:22Z,Lean's LEDE source
7,C,FFmpeg,35057,10734,C,https://github.com/FFmpeg/FFmpeg,FFmpeg,0,2023-03-27T12:05:04Z,Mirror of https://git.ffmpeg.org/ffmpeg.git
8,C,openssl,21270,9004,C,https://github.com/openssl/openssl,openssl,1788,2023-03-27T11:02:20Z,TLS/SSL and crypto library
9,C,openwrt,14469,8470,C,https://github.com/openwrt/openwrt,openwrt,1794,2023-03-27T11:16:41Z,This repository is a mirror of https://git.openwrt.org/openwrt/openwrt.git It is for reference only and is not active for check-ins.  We will continue to accept Pull Requests here. They will be merged via staging trees then into openwrt.git.
10,C,scrcpy,79973,8265,C,https://github.com/Genymobile/scrcpy,Genymobile,1260,2023-03-27T02:31:56Z,Display and control your Android device
11,C,ijkplayer,31246,7969,C,https://github.com/bilibili/ijkplayer,bilibili,2747,2022-12-23T14:16:42Z,"Android/iOS video player based on FFmpeg n3.4, with MediaCodec, VideoToolbox support."
12,C,php-src,35204,7497,C,https://github.com/php/php-src,php,340,2023-03-27T11:43:50Z,The PHP Interpreter
13,C,stb,21432,7431,C,https://github.com/nothings/stb,nothings,88,2023-03-23T06:27:52Z,stb single-file public domain libraries for C/C++
14,C,The-Art-Of-Programming-By-July-2nd,20794,7180,C,https://github.com/julycoding/The-Art-Of-Programming-By-July-2nd,julycoding,47,2023-02-26T17:05:49Z,本项目曾冲到全球第一，干货集锦见本页面最底部，另完整精致的纸质版《编程之法：面试和算法心得》已在京东/当当上销售
15,C,obs-studio,46445,6725,C,https://github.com/obsproject/obs-studio,obsproject,379,2023-03-27T11:31:28Z,OBS Studio - Free and open source software for live streaming and screen recording
16,C,arduino-esp32,10415,6618,C,https://github.com/espressif/arduino-esp32,espressif,392,2023-03-27T02:48:48Z,Arduino core for the ESP32
17,C,esp-idf,10226,6315,C,https://github.com/espressif/esp-idf,espressif,1282,2023-03-27T09:15:52Z,Espressif IoT Development Framework. Official development framework for Espressif SoCs.
18,C,nginx,18181,6229,C,https://github.com/nginx/nginx,nginx,0,2023-03-13T12:59:44Z,"An official read-only mirror of http://hg.nginx.org/nginx/ which is updated hourly. Pull requests on GitHub cannot be accepted and will be automatically closed. The proper way to submit changes to nginx is via the nginx development mailing list, see http://nginx.org/en/docs/contributing_changes.html"
19,C,curl,28974,5637,C,https://github.com/curl/curl,curl,52,2023-03-27T11:49:24Z,"A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, POP3, POP3S, RTMP, RTMPS, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features"
20,C,netdata,62403,5479,C,https://github.com/netdata/netdata,netdata,234,2023-03-27T11:59:38Z,"Real-time performance monitoring, done right! https://www.netdata.cloud"
21,C,USTC-CS-Courses-Resource,1017,5056,C,https://github.com/ustcwpz/USTC-CS-Courses-Resource,ustcwpz,0,2020-12-13T06:51:12Z,USTC计算机学院课程资源
22,C,Windows-driver-samples,5900,4698,C,https://github.com/microsoft/Windows-driver-samples,microsoft,329,2023-03-24T19:55:13Z,This repo contains driver samples prepared for use with Microsoft Visual Studio and the Windows Driver Kit (WDK). It contains both Universal Windows Driver and desktop-only driver samples.
23,C,TDengine,21067,4632,C,https://github.com/taosdata/TDengine,taosdata,855,2023-03-27T12:00:48Z,"TDengine is an open source, high-performance, cloud native time-series database optimized for Internet of Things (IoT), Connected Cars, Industrial IoT and DevOps."
24,C,qemu,7576,4533,C,https://github.com/qemu/qemu,qemu,0,2023-03-22T22:10:43Z,Official QEMU mirror. Please see http://wiki.qemu.org/Contribute/SubmitAPatch for how to submit changes to QEMU. Pull Requests are ignored. Please only use release tarballs from the QEMU website.
25,C,linux,9619,4451,C,https://github.com/raspberrypi/linux,raspberrypi,684,2023-03-27T09:38:34Z,Kernel source tree for Raspberry Pi-provided kernel builds. Issues unrelated to the linux kernel should be posted on the community forum at https://forums.raspberrypi.com/
26,C,klipper,6394,4392,C,https://github.com/Klipper3d/klipper,Klipper3d,8,2023-03-27T09:55:43Z,Klipper is a 3d-printer firmware
27,C,Tasmota,19433,4339,C,https://github.com/arendst/Tasmota,arendst,10,2023-03-27T09:46:40Z,"Alternative firmware for ESP8266 and ESP32 based devices with easy configuration using webUI, OTA updates, automation using timers or rules, expandability and entirely local control over MQTT, HTTP, Serial or KNX. Full documentation at"
28,C,rt-thread,8128,4335,C,https://github.com/RT-Thread/rt-thread,RT-Thread,125,2023-03-27T11:43:38Z,RT-Thread is an open source IoT real-time operating system (RTOS).
29,C,your_first_code,103,4219,C,https://github.com/holbertonschool/your_first_code,holbertonschool,0,2023-03-20T21:30:02Z,"A very simple snippet of C code, for Holberton School's admissions."
30,C,glfw,10383,4195,C,https://github.com/glfw/glfw,glfw,461,2023-03-26T05:58:50Z,"A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input"
31,C,redis-3.0-annotated,9391,4115,C,https://github.com/huangz1990/redis-3.0-annotated,huangz1990,17,2023-03-18T02:03:40Z,带有详细注释的 Redis 3.0 代码（annotated Redis 3.0 source code）。
32,C,json-tutorial,6849,4062,C,https://github.com/miloyip/json-tutorial,miloyip,86,2023-03-20T11:56:11Z,从零开始的 JSON 库教程
33,C,gcc,7487,3971,C,https://github.com/gcc-mirror/gcc,gcc-mirror,0,2023-03-23T18:30:31Z,
34,C,skynet,11852,3967,C,https://github.com/cloudwu/skynet,cloudwu,12,2023-03-24T10:40:49Z,A lightweight online game framework
35,C,C,15858,3937,C,https://github.com/TheAlgorithms/C,TheAlgorithms,9,2023-03-26T20:29:20Z,"Collection of various algorithms in mathematics, machine learning, computer science, physics, etc implemented in C for educational purposes."
36,C,postgres,12064,3798,C,https://github.com/postgres/postgres,postgres,0,2023-03-27T10:06:17Z,"Mirror of the official PostgreSQL GIT repository. Note that this is just a *mirror* - we don't work with pull requests on github. To contribute, please see https://wiki.postgresql.org/wiki/Submitting_a_Patch"
37,C,Tinyhttpd,9681,3754,C,https://github.com/EZLippi/Tinyhttpd,EZLippi,19,2023-02-16T07:31:21Z,Tinyhttpd 是J. David Blackstone在1999年写的一个不到 500 行的超轻量型 Http Server，用来学习非常不错，可以帮助我们真正理解服务器程序的本质。官网:http://tinyhttpd.sourceforge.net
38,C,rt-n56u,3112,3580,C,https://github.com/hanwckf/rt-n56u,hanwckf,264,2023-03-26T06:24:48Z,Padavan
39,C,nginx-rtmp-module,12481,3447,C,https://github.com/arut/nginx-rtmp-module,arut,1015,2022-06-21T08:56:37Z,NGINX-based Media Streaming Server
40,C,How-to-Make-a-Computer-Operating-System,20231,3395,C,https://github.com/SamyPesse/How-to-Make-a-Computer-Operating-System,SamyPesse,44,2021-12-16T09:10:55Z,How to Make a Computer Operating System in C++
41,C,vlc,10610,3376,C,https://github.com/videolan/vlc,videolan,0,2023-03-24T01:27:08Z,"VLC media player - All pull requests are ignored, please follow https://wiki.videolan.org/Sending_Patches_VLC/"
42,C,xmrig,7453,3372,C,https://github.com/xmrig/xmrig,xmrig,420,2023-03-25T13:56:42Z,"RandomX, KawPow, CryptoNight and GhostRider unified CPU/GPU miner and RandomX benchmark"
43,C,bcc,16872,3351,C,https://github.com/iovisor/bcc,iovisor,720,2023-03-26T20:39:08Z,"BCC - Tools for BPF-based Linux IO analysis, networking, monitoring, and more"
44,C,HarmonyOS,18699,3324,C,https://github.com/Awesome-HarmonyOS/HarmonyOS,Awesome-HarmonyOS,0,2022-07-07T01:24:35Z,A curated list of awesome things related to HarmonyOS. 华为鸿蒙操作系统。
45,C,Ventoy,46898,3296,C,https://github.com/ventoy/Ventoy,ventoy,398,2023-03-26T11:11:57Z,A new bootable USB solution.
46,C,systemd,10848,3285,C,https://github.com/systemd/systemd,systemd,1871,2023-03-27T12:03:42Z,The systemd System and Service Manager 
47,C,mimikatz,16953,3261,C,https://github.com/gentilkiwi/mimikatz,gentilkiwi,126,2023-03-03T10:17:14Z,A little tool to play with Windows security
48,C,libevent,9675,3209,C,https://github.com/libevent/libevent,libevent,126,2023-03-26T20:35:00Z,Event notification library
49,C,memcached,12507,3172,C,https://github.com/memcached/memcached,memcached,54,2023-03-27T02:24:57Z,memcached development tree
50,C,os-tutorial,24711,3081,C,https://github.com/cfenollosa/os-tutorial,cfenollosa,64,2023-02-19T13:42:52Z,How to create an OS from scratch
51,C,nodemcu-firmware,7325,3078,C,https://github.com/nodemcu/nodemcu-firmware,nodemcu,77,2023-02-09T06:47:19Z,"Lua based interactive firmware for ESP8266, ESP8285 and ESP32"
52,C,emscripten,23510,3042,C,https://github.com/emscripten-core/emscripten,emscripten-core,1275,2023-03-27T09:39:57Z,Emscripten: An LLVM-to-WebAssembly Compiler
53,C,librdkafka,6591,2964,C,https://github.com/confluentinc/librdkafka,confluentinc,183,2023-03-27T10:14:43Z,The Apache Kafka C/C++ library
54,C,grbl,4954,2914,C,https://github.com/grbl/grbl,grbl,492,2021-11-02T21:56:41Z,"An open source, embedded, high performance g-code-parser and CNC milling controller written in optimized C that will run on a straight Arduino"
55,C,cJSON,8604,2892,C,https://github.com/DaveGamble/cJSON,DaveGamble,116,2023-03-21T02:13:29Z,Ultralightweight JSON parser in ANSI C
56,C,masscan,20804,2889,C,https://github.com/robertdavidgraham/masscan,robertdavidgraham,340,2023-03-21T16:15:24Z,"TCP port scanner, spews SYN packets asynchronously, scanning entire Internet in under 5 minutes."
57,C,radare2,17789,2836,C,https://github.com/radareorg/radare2,radareorg,832,2023-03-27T12:05:46Z,UNIX-like reverse engineering framework and command-line toolset
58,C,u-boot,2734,2797,C,https://github.com/u-boot/u-boot,u-boot,0,2023-03-27T00:21:54Z,"""Das U-Boot"" Source Tree"
59,C,wrk,34119,2796,C,https://github.com/wg/wrk,wg,124,2023-01-19T00:59:31Z,Modern HTTP benchmarking tool
60,C,openvpn,8300,2661,C,https://github.com/OpenVPN/openvpn,OpenVPN,32,2023-03-24T16:07:55Z,OpenVPN  is  an open source VPN daemon
61,C,contiki,3548,2587,C,https://github.com/contiki-os/contiki,contiki-os,476,2021-10-03T12:28:34Z,"The official git repository for Contiki, the open source OS for the Internet of Things"
62,C,pygame,5847,2568,C,https://github.com/pygame/pygame,pygame,259,2023-03-22T21:02:23Z,"🐍🎮 pygame (the library) is a Free and Open Source python programming language library for making multimedia applications like games built on top of the excellent SDL library. C, Python, Native, OpenGL."
63,C,mpv,21870,2568,C,https://github.com/mpv-player/mpv,mpv-player,862,2023-03-27T05:01:35Z,🎥 Command line video player
64,C,xrdp,4435,2561,C,https://github.com/neutrinolabs/xrdp,neutrinolabs,310,2023-03-27T09:41:18Z,xrdp: an open source RDP server
65,C,freebsd-src,6795,2554,C,https://github.com/freebsd/freebsd-src,freebsd,0,2023-03-27T12:00:08Z,The FreeBSD src tree publish-only repository. Experimenting with 'simple' pull requests....
66,C,Linux-NetSpeed,3641,2552,C,https://github.com/Chikage0o0/Linux-NetSpeed,Chikage0o0,28,2022-11-10T04:00:26Z,将Linux现常用的网络加速集成在一起
67,C,mongoose,9296,2515,C,https://github.com/cesanta/mongoose,cesanta,3,2023-03-24T19:43:05Z,Embedded Web Server
68,C,hashcat,16871,2507,C,https://github.com/hashcat/hashcat,hashcat,198,2023-03-26T23:10:45Z,World's fastest and most advanced password recovery utility
69,C,betaflight,6662,2506,C,https://github.com/betaflight/betaflight,betaflight,197,2023-03-27T10:46:38Z,Open Source Flight Controller Firmware
70,C,tengine,11931,2463,C,https://github.com/alibaba/tengine,alibaba,379,2023-03-27T05:25:29Z,A distribution of Nginx with some advanced features
71,C,torch7,8803,2390,C,https://github.com/torch/torch7,torch,283,2022-10-26T03:55:13Z,http://torch.ch
72,C,SoftEtherVPN,9918,2376,C,https://github.com/SoftEtherVPN/SoftEtherVPN,SoftEtherVPN,158,2023-03-15T12:32:09Z,Cross-platform multi-protocol VPN software. Pull requests are welcome. The stable version is available at https://github.com/SoftEtherVPN/SoftEtherVPN_Stable.
73,C,esp8266_deauther,11465,2376,C,https://github.com/SpacehuhnTech/esp8266_deauther,SpacehuhnTech,116,2023-01-20T05:15:06Z,Affordable WiFi hacking platform for testing and learning
74,C,xLua,8312,2376,C,https://github.com/Tencent/xLua,Tencent,195,2023-03-21T06:50:49Z,"xLua is a lua programming solution for  C# ( Unity, .Net, Mono) , it supports android, ios, windows, linux, osx, etc."
75,C,lvgl,11626,2376,C,https://github.com/lvgl/lvgl,lvgl,51,2023-03-27T07:48:22Z,"Embedded graphics library to create beautiful UIs for any MCU, MPU and display type. It's boosted by a professional yet affordable drag and drop UI editor, called SquareLine Studio."
76,C,kbengine,5152,2346,C,https://github.com/kbengine/kbengine,kbengine,159,2022-12-13T18:37:12Z,A MMOG engine of server.
77,C,kcp,12879,2340,C,https://github.com/skywind3000/kcp,skywind3000,152,2023-03-22T00:40:19Z,:zap: KCP - A Fast and Reliable ARQ Protocol
78,C,cpuminer,837,2326,C,https://github.com/jgarzik/cpuminer,jgarzik,0,2022-07-02T14:58:26Z,CPU miner for bitcoin
79,C,libgit2,8950,2321,C,https://github.com/libgit2/libgit2,libgit2,373,2023-03-27T11:59:42Z,"A cross-platform, linkable library implementation of Git that you can use in your application."
80,C,janus-gateway,7072,2310,C,https://github.com/meetecho/janus-gateway,meetecho,12,2023-03-24T04:54:11Z,Janus WebRTC Server
81,C,Learn-Algorithms,7190,2297,C,https://github.com/nonstriater/Learn-Algorithms,nonstriater,4,2021-12-23T03:59:42Z,算法学习笔记
82,C,mbedtls,4083,2231,C,https://github.com/Mbed-TLS/mbedtls,Mbed-TLS,982,2023-03-27T11:36:30Z,"An open source, portable, easy to use, readable and flexible TLS library, and reference implementation of the PSA Cryptography API."
83,C,rufus,22279,2229,C,https://github.com/pbatard/rufus,pbatard,12,2023-03-25T13:45:31Z,The Reliable USB Formatting Utility
84,C,zlib,4277,2144,C,https://github.com/madler/zlib,madler,132,2023-03-14T16:32:35Z,A massively spiffy yet delicately unobtrusive compression library.
85,C,mosquitto,7153,2130,C,https://github.com/eclipse/mosquitto,eclipse,580,2023-03-23T12:10:04Z,Eclipse Mosquitto - An open source MQTT broker
86,C,phpredis,9623,2125,C,https://github.com/phpredis/phpredis,phpredis,120,2023-03-23T21:43:33Z,A PHP extension for Redis
87,C,TheFatRat,7539,2120,C,https://github.com/screetsec/TheFatRat,screetsec,64,2023-02-05T22:07:21Z,"Thefatrat a massive exploiting tool : Easy tool to generate backdoor and easy tool to post exploitation attack like browser attack and etc . This tool compiles a malware with popular payload and then the compiled malware can be execute on windows, android, mac . The malware that created with this tool also have an ability to bypass most AV software protection ."
88,C,nmap,7542,2081,C,https://github.com/nmap/nmap,nmap,508,2023-03-21T17:09:05Z,Nmap - the Network Mapper. Github mirror of official SVN repository.
89,C,Dummy-Robot,9226,2072,C,https://github.com/peng-zhihui/Dummy-Robot,peng-zhihui,92,2023-01-04T01:24:20Z,我的超迷你机械臂机器人项目。
90,C,twemproxy,11732,2034,C,https://github.com/twitter/twemproxy,twitter,146,2023-01-14T09:22:36Z,"A fast, light-weight proxy for memcached and redis"
91,C,audacity,9146,2024,C,https://github.com/audacity/audacity,audacity,780,2023-03-26T15:57:20Z,Audio Editor                                     
92,C,openwrt-passwall,4032,2022,C,https://github.com/xiaorouji/openwrt-passwall,xiaorouji,9,2023-03-27T04:04:26Z,A commonly used proxy toolchain for Openwrt LuCI Application.
93,C,edk2,3525,2021,C,https://github.com/tianocore/edk2,tianocore,5,2023-03-27T11:14:52Z,EDK II
94,C,lua-nginx-module,10560,2005,C,https://github.com/openresty/lua-nginx-module,openresty,284,2023-03-23T06:30:00Z,Embed the Power of Lua into NGINX HTTP servers
95,C,vlmcsd,7122,1982,C,https://github.com/Wind4/vlmcsd,Wind4,4,2023-02-23T19:59:57Z,"KMS Emulator in C (currently runs on Linux including Android, FreeBSD, Solaris, Minix, Mac OS, iOS, Windows with or without Cygwin)"
96,C,OpenCorePkg,11150,1963,C,https://github.com/acidanthera/OpenCorePkg,acidanthera,0,2023-03-26T23:12:10Z,OpenCore bootloader
97,C,devart-template,9,1951,C,https://github.com/ofZach/devart-template,ofZach,0,2014-06-13T17:05:46Z,
98,C,fastdfs,8477,1953,C,https://github.com/happyfish100/fastdfs,happyfish100,415,2023-02-15T13:13:14Z,"FastDFS is an open source high performance distributed file system (DFS). It's major functions include: file storing, file syncing and file accessing, and design for high capacity and load balance. Wechat/Weixin public account (Chinese Language): fastdfs"
99,C,llama.cpp,14471,1948,C,https://github.com/ggerganov/llama.cpp,ggerganov,102,2023-03-27T07:54:38Z,Port of Facebook's LLaMA model in C/C++
100,C,poco,6877,1940,C,https://github.com/pocoproject/poco,pocoproject,225,2023-03-25T07:23:22Z,"The POCO C++ Libraries are powerful cross-platform C++ libraries for building network- and internet-based applications that run on desktop, server, mobile, IoT, and embedded systems."
101,C,john,7506,1854,C,https://github.com/openwall/john,openwall,483,2023-03-25T11:55:38Z,"John the Ripper jumbo - advanced offline password cracker, which supports hundreds of hash and cipher types, and runs on many operating systems, CPUs, GPUs, and even some FPGAs"
102,C,ccminer,256,1822,C,https://github.com/cbuchner1/ccminer,cbuchner1,86,2021-08-16T18:59:54Z,Christian Buchner's & Christian H.'s CUDA miner project
103,C,git-training,315,1799,C,https://github.com/Taeung/git-training,Taeung,7,2023-03-05T12:41:37Z,":octocat:  Don't think about git, just do git"
104,C,openwrt,2859,1797,C,https://github.com/Lienol/openwrt,Lienol,0,2023-03-05T15:32:52Z,Lienol's Modified OpenWrt source
105,C,coturn,8967,1781,C,https://github.com/coturn/coturn,coturn,218,2023-03-25T04:21:48Z,coturn TURN server project
106,C,Quake-III-Arena,6336,1773,C,https://github.com/id-Software/Quake-III-Arena,id-Software,0,2023-01-12T06:52:38Z,Quake III Arena GPL Source Release
107,C,linux-kernel-exploits,4766,1758,C,https://github.com/SecWiki/linux-kernel-exploits,SecWiki,1,2020-07-13T05:02:00Z,linux-kernel-exploits Linux平台提权漏洞集合
108,C,DOOM,10117,1758,C,https://github.com/id-Software/DOOM,id-Software,0,2022-10-12T05:22:35Z,DOOM Open Source Release
109,C,hiredis,5657,1746,C,https://github.com/redis/hiredis,redis,39,2023-03-13T19:08:58Z,Minimalistic C client for Redis >= 1.2
110,C,BGAQRCode-Android,7745,1744,C,https://github.com/bingoogolapple/BGAQRCode-Android,bingoogolapple,246,2021-04-05T13:22:05Z,QRCode 扫描二维码、扫描条形码、相册获取图片后识别、生成带 Logo 二维码、支持微博微信 QQ 二维码扫描样式
111,C,ccv,6921,1732,C,https://github.com/liuliu/ccv,liuliu,76,2023-03-22T16:11:08Z,"C-based/Cached/Core Computer Vision Library, A Modern Computer Vision Library"
112,C,mpc-hc,4066,1723,C,https://github.com/mpc-hc/mpc-hc,mpc-hc,0,2020-04-24T11:04:40Z,MPC-HC's main repository.  For support use our Trac: https://trac.mpc-hc.org/
113,C,USB-Rubber-Ducky,9,1710,C,https://github.com/keland/USB-Rubber-Ducky,keland,0,2012-02-04T01:45:19Z,
114,C,HP-Socket,5142,1701,C,https://github.com/ldcsaa/HP-Socket,ldcsaa,9,2023-01-30T15:40:27Z,High Performance TCP/UDP/HTTP Communication Component
115,C,L-ink_Card,6835,1692,C,https://github.com/peng-zhihui/L-ink_Card,peng-zhihui,53,2021-01-10T08:11:47Z,Smart NFC & ink-Display Card
116,C,tmk_keyboard,3782,1686,C,https://github.com/tmk/tmk_keyboard,tmk,126,2023-03-11T16:43:10Z,Keyboard firmwares for Atmel AVR and Cortex-M
117,C,flipperzero-firmware,6102,1676,C,https://github.com/flipperdevices/flipperzero-firmware,flipperdevices,101,2023-03-27T11:54:26Z,Flipper Zero firmware source code
118,C,firmware,4772,1666,C,https://github.com/raspberrypi/firmware,raspberrypi,368,2023-03-24T18:43:15Z,"This repository contains pre-compiled binaries of the current Raspberry Pi  kernel and modules, userspace libraries, and bootloader/GPU firmware."
119,C,cpuminer-multi,607,1658,C,https://github.com/lucasjones/cpuminer-multi,lucasjones,94,2022-06-21T03:53:49Z,Multi-algo CPUMiner & Reference Cryptonote Miner (JSON-RPC 2.0)
120,C,libsodium,10844,1659,C,https://github.com/jedisct1/libsodium,jedisct1,0,2023-03-24T14:53:59Z,"A modern, portable, easy to use crypto library."
121,C,darwin-xnu,10612,1653,C,https://github.com/apple/darwin-xnu,apple,0,2023-01-13T01:48:01Z,"The Darwin Kernel (mirror). This repository is a pure mirror and contributions are currently not accepted via pull-requests, please submit your contributions via https://developer.apple.com/bug-reporting/"
122,C,wireshark,5352,1633,C,https://github.com/wireshark/wireshark,wireshark,0,2023-03-27T09:10:04Z,Read-only mirror of Wireshark's Git repository at https://gitlab.com/wireshark/wireshark. GitHub won't let us disable pull requests. ☞ THEY WILL BE IGNORED HERE ☜ Please upload them at GitLab.
123,C,gpdb,5654,1586,C,https://github.com/greenplum-db/gpdb,greenplum-db,251,2023-03-27T10:37:13Z,"Greenplum Database - Massively Parallel PostgreSQL for Analytics. An open-source massively parallel data platform for analytics, machine learning and AI."
124,C,zfs,8830,1583,C,https://github.com/openzfs/zfs,openzfs,939,2023-03-27T11:20:54Z,OpenZFS on Linux and FreeBSD
125,C,zmk,1499,1582,C,https://github.com/zmkfirmware/zmk,zmkfirmware,219,2023-03-27T06:24:35Z,ZMK Firmware Repository
126,C,C,3086,1563,C,https://github.com/Mzzopublic/C,Mzzopublic,23,2021-10-15T00:33:01Z,C语言
127,C,RetroArch,7772,1548,C,https://github.com/libretro/RetroArch,libretro,2308,2023-03-27T00:11:49Z,"Cross-platform, sophisticated frontend for the libretro API. Licensed GPLv3."
128,C,http-parser,6165,1547,C,https://github.com/nodejs/http-parser,nodejs,41,2022-06-19T08:11:39Z,http request/response parser for c
129,C,android_bootable_recovery,1885,1543,C,https://github.com/omnirom/android_bootable_recovery,omnirom,0,2023-02-15T20:58:36Z,
130,C,no-OS,689,1543,C,https://github.com/analogdevicesinc/no-OS,analogdevicesinc,5,2023-03-27T08:19:15Z,Software drivers in C for systems without an operating system
131,C,TencentOS-tiny,5804,1527,C,https://github.com/OpenAtomFoundation/TencentOS-tiny,OpenAtomFoundation,16,2023-02-03T07:45:38Z,腾讯物联网终端操作系统
132,C,sumatrapdf,9976,1522,C,https://github.com/sumatrapdfreader/sumatrapdf,sumatrapdfreader,505,2023-03-27T06:30:42Z,SumatraPDF reader
133,C,BIGTREETECH-TouchScreenFirmware,1116,1523,C,https://github.com/bigtreetech/BIGTREETECH-TouchScreenFirmware,bigtreetech,25,2023-03-24T17:46:04Z,"support TFT35 V1.0/V1.1/V1.2/V2.0/V3.0, TFT28, TFT24 V1.1, TFT43, TFT50, TFT70"
134,C,reactos,12150,1516,C,https://github.com/reactos/reactos,reactos,0,2023-03-27T12:06:11Z,A free Windows-compatible Operating System
135,C,tg,5954,1513,C,https://github.com/vysheng/tg,vysheng,995,2023-03-24T19:47:33Z,telegram-cli
136,C,viabtc_exchange_server,2586,1497,C,https://github.com/viabtc/viabtc_exchange_server,viabtc,114,2021-12-17T13:16:42Z,A trading engine with high-speed performance and real-time notification
137,C,ESP8266_RTOS_SDK,2998,1493,C,https://github.com/espressif/ESP8266_RTOS_SDK,espressif,333,2023-03-15T01:17:45Z,"Latest ESP8266 SDK based on FreeRTOS, esp-idf style."
138,C,grbl,3576,1491,C,https://github.com/gnea/grbl,gnea,404,2023-03-24T22:30:31Z,"An open source, embedded, high performance g-code-parser and CNC milling controller written in optimized C that will run on a straight Arduino"
139,C,seafile,10524,1485,C,https://github.com/haiwen/seafile,haiwen,156,2023-03-25T07:00:01Z,"High performance file syncing and sharing, with also Markdown WYSIWYG editing, Wiki, file label and other knowledge management features."
140,C,merge-conflict,3,1488,C,https://github.com/devops-intellipaat/merge-conflict,devops-intellipaat,0,2023-03-16T13:47:22Z,
141,C,openresty,11217,1470,C,https://github.com/openresty/openresty,openresty,258,2023-03-23T10:23:03Z,High Performance Web Platform Based on Nginx and LuaJIT
142,C,raylib,12398,1469,C,https://github.com/raysan5/raylib,raysan5,7,2023-03-25T22:26:38Z,A simple and easy-to-use library to enjoy videogames programming
143,C,Adafruit-GFX-Library,2018,1456,C,https://github.com/adafruit/Adafruit-GFX-Library,adafruit,94,2023-03-27T01:33:04Z,"Adafruit GFX graphics core Arduino library, this is the 'core' class that all our other graphics libraries derive from"
144,C,linux-xlnx,1127,1451,C,https://github.com/Xilinx/linux-xlnx,Xilinx,0,2023-03-10T08:25:42Z,The official Linux kernel from Xilinx
145,C,GloVe,6253,1446,C,https://github.com/stanfordnlp/GloVe,stanfordnlp,76,2023-02-10T19:26:03Z,GloVe model for distributed word representation
146,C,learntosolveit,146,1425,C,https://github.com/uthcode/learntosolveit,uthcode,5,2023-03-14T01:48:04Z,Learn How to Solve a problem using your favorite programming language.
147,C,capstone,6260,1418,C,https://github.com/capstone-engine/capstone,capstone-engine,317,2023-03-27T12:00:53Z,"Capstone disassembly/disassembler framework: Core (Arm, Arm64, BPF, EVM, M68K, M680X, MOS65xx, Mips, PPC, RISCV, Sparc, SystemZ, TMS320C64x, Web Assembly, X86, X86_64, XCore) + bindings."
148,C,RTKLIB,2018,1416,C,https://github.com/tomojitakasu/RTKLIB,tomojitakasu,362,2023-02-26T23:56:32Z,
149,C,jq,24569,1415,C,https://github.com/stedolan/jq,stedolan,679,2023-03-09T10:43:39Z,Command-line JSON processor
150,C,yaf,4495,1410,C,https://github.com/laruence/yaf,laruence,108,2022-09-19T09:47:30Z,"Fast php framework written in c, built in php extension"
151,C,GloVe,6253,1446,C,https://github.com/stanfordnlp/GloVe,stanfordnlp,76,2023-02-10T19:26:03Z,GloVe model for distributed word representation
152,C,capstone,6260,1418,C,https://github.com/capstone-engine/capstone,capstone-engine,317,2023-03-27T12:00:53Z,"Capstone disassembly/disassembler framework: Core (Arm, Arm64, BPF, EVM, M68K, M680X, MOS65xx, Mips, PPC, RISCV, Sparc, SystemZ, TMS320C64x, Web Assembly, X86, X86_64, XCore) + bindings."
153,C,jq,24569,1415,C,https://github.com/stedolan/jq,stedolan,679,2023-03-09T10:43:39Z,Command-line JSON processor
154,C,yaf,4495,1410,C,https://github.com/laruence/yaf,laruence,108,2022-09-19T09:47:30Z,"Fast php framework written in c, built in php extension"
155,C,xv6-riscv,3744,1413,C,https://github.com/mit-pdos/xv6-riscv,mit-pdos,30,2023-03-27T12:03:10Z,Xv6 for RISC-V
156,C,GmSSL,3838,1404,C,https://github.com/guanzhi/GmSSL,guanzhi,95,2023-03-23T08:12:25Z,支持国密SM2/SM3/SM4/SM9/SSL的密码工具箱
